T1,T2,T0,flag,vref,theta,alpha,beta,a,b,c
1.5722374673855197e-05,2.8827951535563196e-05,5.449673790581612e-06,0,8.0,327.0,6.709364543563392,-4.357112280120216,6.709364543563392,-7.128052193506942,0.41868764994355107
1.6142508667388205e-05,2.8797193647570136e-05,5.060297685041658e-06,0,7.999999999999998,326.0,6.632300580440333,-4.473543227765973,6.632300580440334,-7.1903523703933345,0.5580517899530012
1.6557725496405133e-05,2.8757663855427365e-05,4.684610648167507e-06,0,8.0,325.0,6.553216354311935,-4.5886114908083675,6.553216354311933,-7.250462296293201,0.6972459419812626
1.696789868183757e-05,2.8709374200292466e-05,4.3227271178699665e-06,0,7.999999999999999,324.0,6.4721359549995805,-4.7022820183397815,6.47213595499958,-7.308363661140807,0.8362277061412234
1.7372903280959794e-05,2.865233939166221e-05,3.974757327377994e-06,0,7.999999999999998,323.0,6.389084080378341,-4.814520185216385,6.389084080378343,-7.364038827619521,0.9749547472411809
1.777261592544755e-05,2.8586576802891824e-05,3.6408072716606304e-06,0,8.0,322.0,6.304086028853776,-4.9252918026052654,6.304086028853777,-7.4174708365342985,1.113384807680523
1.8166914858957205e-05,2.8512106465902874e-05,3.3209786751399204e-06,0,7.999999999999999,321.0,6.217167691655768,-5.034563128398697,6.21716769165577,-7.468643411977613,1.251475720321845
1.8555679974213974e-05,2.8428951065081432e-05,3.0153689607045968e-06,0,7.999999999999999,320.0,6.128355544951825,-5.142300877492312,6.128355544951826,-7.517540966287267,1.3891854213354395
1.8938792849597696e-05,2.833713593036815e-05,2.7240712200341592e-06,0,8.000000000000002,319.0,6.037676641782177,-5.248472231924059,6.037676641782177,-7.564148604794535,1.5264719630123604
1.9316136785215217e-05,2.8236689029542463e-05,2.447174185242326e-06,0,8.0,318.0,5.945158603819154,-5.353044850870866,5.945158603819155,-7.608452130361228,1.663293526542075
1.9687596838448336e-05,2.8127640959703428e-05,2.1847622018482385e-06,0,7.999999999999998,317.0,5.850829612953364,-5.455986880499986,5.8508296129533655,-7.650438047704282,1.7996084347509187
2.005305985896644e-05,2.8010024937949493e-05,1.93691520308407e-06,0,7.999999999999999,316.0,5.7547184027092095,-5.557266963671976,5.754718402709209,-7.690093567506552,1.935375164797339
2.0412414523193145e-05,2.788387679126026e-05,1.7037086855465941e-06,0,7.999999999999998,315.0,5.6568542494923815,-5.656854249492377,5.656854249492381,-7.7274066103125465,2.070552360820162
2.0765551368216592e-05,2.774923494558323e-05,1.4852136862001806e-06,0,8.0,314.0,5.557266963671978,-5.7547184027092095,5.557266963671977,-7.762365810207972,2.2050988465359946
2.111236282513286e-05,2.7606140414128888e-05,1.281496760738254e-06,0,7.999999999999998,313.0,5.455986880499987,-5.850829612953363,5.455986880499988,-7.79496051828188,2.3389736377818937
2.1452743251812548e-05,2.7454636784877725e-05,1.0926199633097295e-06,0,7.999999999999999,312.0,5.353044850870867,-5.945158603819152,5.353044850870867,-7.825180805870445,2.4721359549995774
2.178658896508034e-05,2.7294770207302853e-05,9.186408276168085e-07,0,8.0,311.0,5.24847223192406,-6.037676641782174,5.248472231924058,-7.853017467581313,2.60454523565725
2.2113798272297948e-05,2.7126589378312455e-05,7.596123493895963e-07,0,8.0,310.0,5.142300877492314,-6.128355544951825,5.142300877492316,-7.878462024097664,2.7361611466053524
2.2434271502340625e-05,2.6950145527416247e-05,6.15582970243131e-07,0,7.999999999999998,309.0,5.034563128398698,-6.217167691655765,5.034563128398699,-7.901506724761101,2.8669435963624026
